Communication	BUS 29,ADELMAN A	BUS 29	ADELMAN A	6	10	3		21
Communication	BUS 33,ADELMAN A	BUS 33	ADELMAN A	1	12	4		19
Communication	COM ST 9,MEGA M A	COM ST 9	MEGA M A	5	9	8		32
Communication	COM ST 9,OGATA D K	COM ST 9	OGATA D K	33	9			48
Communication	COM ST 9,RUH C	COM ST 9	RUH C	6	9	7		37
Communication	COM ST 11,FARSCHMAN K V	COM ST 11	FARSCHMAN K V	8	14	1		36
Communication	COM ST 11,OGATA D K	COM ST 11	OGATA D K	46	14	2		68
Communication	COM ST 11,PRESTON B L	COM ST 11	PRESTON B L	25	9			36
Communication	COM ST 11,PRESTON B L	COM ST 11	PRESTON B L	22	6	3	1	35
Communication	COM ST 11,MCNAMARA C V	COM ST 11	MCNAMARA C V	4	12	11		39
Communication	COM ST 11,FOX N M	COM ST 11	FOX N M	6	12	7		32
Communication	COM ST 11,FARSCHMAN K V	COM ST 11	FARSCHMAN K V	13	12	4		34
Communication	COM ST 11,HOWARD B	COM ST 11	HOWARD B	9	24	2		38
Communication	COM ST 11,HOWARD D B	COM ST 11	HOWARD D B	10	14	4		36
Communication	COM ST 11,HOWARD B	COM ST 11	HOWARD B	4	11	10		36
Communication	COM ST 11,JAMES M L	COM ST 11	JAMES M L	17	6	4		33
Communication	COM ST 11,HOWARD D B	COM ST 11	HOWARD D B	11	11	5		35
Communication	COM ST 11,PRESTON B L	COM ST 11	PRESTON B L	18	11	6		37
Communication	COM ST 11,LEMONDS B W	COM ST 11	LEMONDS B W	8	11	1		26
Communication	COM ST 11,FARSCHMAN K V	COM ST 11	FARSCHMAN K V	16	12	1		34
Communication	COM ST 11,HOWARD D B	COM ST 11	HOWARD D B	12	10	4		33
Communication	COM ST 11,WARD M M	COM ST 11	WARD M M	5	6	1		22
Communication	COM ST 11,FOX N M	COM ST 11	FOX N M	8	6	10		33
Communication	COM ST 11,JUNIUS J A	COM ST 11	JUNIUS J A	12	16	3		39
Communication	COM ST 11,WHIDDEN A R	COM ST 11	WHIDDEN A R	7	12	6		29
Communication	COM ST 11,MCNAMARA C V	COM ST 11	MCNAMARA C V	5	12	17		38
Communication	COM ST 11,OGATA D K	COM ST 11	OGATA D K	30	11			47
Communication	COM ST 11,SILVERSTEIN A Y	COM ST 11	SILVERSTEIN A Y	13	12	2		33
Communication	COM ST 11,RUH C	COM ST 11	RUH C	10	7	6		27
Communication	COM ST 11,KAHN R A	COM ST 11	KAHN R A	2	6	6		27
Communication	COM ST 11,MARTIN B S	COM ST 11	MARTIN B S	15	9	1		29
Communication	COM ST 11,OGATA D K	COM ST 11	OGATA D K	52	7			60
Communication	COM ST 11,MARTIN B S	COM ST 11	MARTIN B S	8	13	3		31
Communication	COM ST 11,ANDRADE L M	COM ST 11	ANDRADE L M	4	14	9		39
Communication	COM ST 11,SHAFFER J M	COM ST 11	SHAFFER J M	2	13	9		34
Communication	COM ST 11,JUNIUS J A	COM ST 11	JUNIUS J A	5	11	8		37
Communication	COM ST 11,MCNAMARA C V	COM ST 11	MCNAMARA C V	4	18	6		37
Communication	COM ST 11,BROCCARD D	COM ST 11	BROCCARD D	6	11	6		36
Communication	COM ST 11,WHIDDEN A R	COM ST 11	WHIDDEN A R	14	14	1		33
Communication	COM ST 11,SHAFFER J M	COM ST 11	SHAFFER J M	2	8	9		35
Communication	COM ST 11,BROWN N A	COM ST 11	BROWN N A	12	3	3		29
Communication	COM ST 11,JUNIUS J A	COM ST 11	JUNIUS J A	8	16	7		38
Communication	COM ST 11,BERMUDEZ JR N A	COM ST 11	BERMUDEZ JR N A	26	4			34
Communication	COM ST 12,WHIDDEN A R	COM ST 12	WHIDDEN A R	12	12	2		32
Communication	COM ST 14,FOX N M	COM ST 14	FOX N M	5	6	5		25
Communication	COM ST 16,ANDRADE L M	COM ST 16	ANDRADE L M	1	10	13		36
Communication	COM ST 16,MEGA M A	COM ST 16	MEGA M A	13	10	4		30
Communication	COM ST 16,GHARABIGHI A	COM ST 16	GHARABIGHI A	21	4			27
Communication	COM ST 16,BROCCARD D	COM ST 16	BROCCARD D	11	19	2		37
Communication	COM ST 16,ANDRADE L M	COM ST 16	ANDRADE L M	3	15	7		32
Communication	COM ST 16,ANDRADE L M	COM ST 16	ANDRADE L M	4	15	7		32
